raw_name;cleaned_name
University of Oregon - School of Law;universityoforegonschooloflaw
universityofillinoisatchicagodepartmentofaccounting;universityofillinoisatchicagodepartmentofaccounting
University of Virginia;universityofvirginia
viennauniversityofeconomicsbusiness;viennauniversityofeconomicsbusiness
Northern Arizona University;northernarizonauniversity
Columbia Business School;columbiabusinessschool
Copenhagen Business School;copenhagenbusinessschool
National Institute for Environmental Studies;nationalinstituteforenvironmentalstudies
National Board for Technical Education;nationalboardfortechnicaleducation
Banco de España;bancodeespaa
Excelia Business School;exceliabusinessschool
University of Applied Sciences for Public Administration;universityofappliedsciencesforpublicadministration
JRC-Seville;jrcseville
Baylor University - Department of Accounting & Business Law;bayloruniversitydepartmentofaccountingbusinesslaw
princetonuniversity;princetonuniversity
fayettevillestateuniversitydepartmentofaccounting;fayettevillestateuniversitydepartmentofaccounting
Boston University - Questrom School of Business;bostonuniversityquestromschoolofbusiness
Mississippi State University;mississippistateuniversity
victoriauniversity of Wellington;victoriauniversityofwellington
University of North Carolina Kenan-Flagler Business School;universityofnorthcarolinakenanflaglerbusinessschool
Institute of Management Studies, Goldsmiths, universityoflondon;instituteofmanagementstudiesgoldsmithsuniversityoflondon
University of Groningen, Department of Accounting;universityofgroningendepartmentofaccounting
University of Lille I - Institute of Business Administration;universityoflilleiinstituteofbusinessadministration
Sogang University;soganguniversity
dukeuniversity - Fuqua School of Business;dukeuniversityfuquaschoolofbusiness
University of California at Berkeley - School of Law;universityofcaliforniaatberkeleyschooloflaw
Kogakuin University;kogakuinuniversity
Alzahra University;alzahrauniversity
Hong Kong Polytechnic University;hongkongpolytechnicuniversity
Korea University Business School;koreauniversitybusinessschool
University of Victoria, Department of Economics;universityofvictoriadepartmentofeconomics
Columbia University - Columbia Center on Sustainable Investment;columbiauniversitycolumbiacenteronsustainableinvestment
UGA Ag & Applied Economics;ugaagappliedeconomics
australiannationaluniversityanu;australiannationaluniversityanu
Peterson Institute for International Economics;petersoninstituteforinternationaleconomics
University of Texas at El Paso;universityoftexasatelpaso
IIS (deemed to be University);iisdeemedtobeuniversity
DePaul University;depauluniversity
Motilal Nehru National Institute of Technology (MNNIT) - Humanities Department;motilalnehrunationalinstituteoftechnologymnnithumanitiesdepartment
Advanced Technological Institute;advancedtechnologicalinstitute
KU Leuven - Leuven Centre for Global Governance Studies;kuleuvenleuvencentreforglobalgovernancestudies
Southern Methodist University (SMU);southernmethodistuniversitysmu
aarhusuniversity;aarhusuniversity
ICMA Centre, Henley Business School, University of Reading;icmacentrehenleybusinessschooluniversityofreading
londonschoolofeconomicspoliticalsciencelsedepartmentofaccountingfinance;londonschoolofeconomicspoliticalsciencelsedepartmentofaccountingfinance
IESEG School of Management;iesegschoolofmanagement
Brown University, Department of Economics, Students;brownuniversitydepartmentofeconomicsstudents
Massey University - School of Accountancy;masseyuniversityschoolofaccountancy
German Police University, Munster;germanpoliceuniversitymunster
Fakultas Ekonomi dan Bisnis Universitas Jambi;fakultasekonomidanbisnisuniversitasjambi
Pontifícia Universidade Católica - PUC-SP;pontifciauniversidadecatlicapucsp
Kuvempu University;kuvempuuniversity
State University of New York - Empire State University;stateuniversityofnewyorkempirestateuniversity
shivnadaruniversity;shivnadaruniversity
Congdoan University;congdoanuniversity
Federal Reserve Banks - Federal Reserve Bank of San Francisco;federalreservebanksfederalreservebankofsanfrancisco
Tafila Technical University;tafilatechnicaluniversity
Catholique University of Milan;catholiqueuniversityofmilan
ueceresearchunitoncomplexityeconomicsremresearchineconomicsmathematicsuniversidadedelisboaiseglisbonschoolofeconomicsmanagement;ueceresearchunitoncomplexityeconomicsremresearchineconomicsmathematicsuniversidadedelisboaiseglisbonschoolofeconomicsmanagement
Islamic Azad University, Maragheh Branch;islamicazaduniversitymaraghehbranch
University of South-Eastern Norway USN School of Business;universityofsoutheasternnorwayusnschoolofbusiness
universitiutaramalaysia;universitiutaramalaysia
Dartmouth College - Tuck School of Business;dartmouthcollegetuckschoolofbusiness
Pennsylvania State University;pennsylvaniastateuniversity
California State University at Fullerton;californiastateuniversityatfullerton
University of Miami - School of Business Administration - Department of Economics;universityofmiamischoolofbusinessadministrationdepartmentofeconomics
University of Cincinnati;universityofcincinnati
University of California, Irvine;universityofcaliforniairvine
Monash University - Department of Econometrics & Business Statistics;monashuniversitydepartmentofeconometricsbusinessstatistics
Toulouse Business School;toulousebusinessschool
The Conference Board;theconferenceboard
WHU - Otto Beisheim School of Management;whuottobeisheimschoolofmanagement
State University of Jakarta - Faculty of Economics;stateuniversityofjakartafacultyofeconomics
Cornerstone Research, Inc.;cornerstoneresearchinc
Quinnipiac University;quinnipiacuniversity
City University of New York (CUNY) - Baruch College;cityuniversityofnewyorkcunybaruchcollege
Monash University;monashuniversity
ZAO 2K Audit - Business Consulting;zao2kauditbusinessconsulting
Università degli Studi di Udine - Department of Economics;universitdeglistudidiudinedepartmentofeconomics
worldbank - Policy Research Department;worldbankpolicyresearchdepartment
Kiel Institute for the World Economy;kielinstitutefortheworldeconomy
Youngstown State University;youngstownstateuniversity
University of Iowa - Henry B. Tippie College of Business;universityofiowahenrybtippiecollegeofbusiness
Indian Institute of Management Sambalpur, Indian Institute of Management (IIM), Sambalpur;indianinstituteofmanagementsambalpurindianinstituteofmanagementiimsambalpur
University of Virginia - Darden Business School;universityofvirginiadardenbusinessschool
Fordham University;fordhamuniversity
Texas A&M University;texasamuniversity
Federal Reserve Bank of Chicago;federalreservebankofchicago
University of Edinburgh - School of Economics;universityofedinburghschoolofeconomics
National Graduate Institute for Policy Studies (GRIPS, Tokyo);nationalgraduateinstituteforpolicystudiesgripstokyo
georgemasonuniversity;georgemasonuniversity
Aligarh Muslim University (AMU) - Faculty of Law;aligarhmuslimuniversityamufacultyoflaw
International University of Rabat - Rabat Business School;internationaluniversityofrabatrabatbusinessschool
IE Business School - IE University;iebusinessschoolieuniversity
University of Warwick - Department of Economics;universityofwarwickdepartmentofeconomics
stanforduniversity - Hoover Institution;stanforduniversityhooverinstitution
Trakia University;trakiauniversity
RANEPA;ranepa
russianacademyofnationaleconomypublicadministrationunderthepresidentoftherussianfederationranepamoscowcampus;russianacademyofnationaleconomypublicadministrationunderthepresidentoftherussianfederationranepamoscowcampus
Florida State University;floridastateuniversity
Finance and;finance
universityofcambridgejudgebusinessschool;universityofcambridgejudgebusinessschool
Kwangwoon University;kwangwoonuniversity
Usmanu Danfodiyo University;usmanudanfodiyouniversity
University of North Carolina at Chapel Hill;universityofnorthcarolinaatchapelhill
Carleton University;carletonuniversity
universityofnavarraiesebusinessschool;universityofnavarraiesebusinessschool
Federal Reserve Banks - Federal Reserve Bank of Philadelphia;federalreservebanksfederalreservebankofphiladelphia
University of Texas at Arlington;universityoftexasatarlington
University of Wisconsin at Madison - Economics;universityofwisconsinatmadisoneconomics
University of Antwerp;universityofantwerp
University of Florida;universityofflorida
University of Sussex;universityofsussex
GITAM;gitam
ISCTE-IUL;iscteiul
universityoftexasataustin;universityoftexasataustin
Washington State University, Vancouver;washingtonstateuniversityvancouver
University of Ljubljana - Faculty of Economics;universityofljubljanafacultyofeconomics
universitiutaramalaysia, College of Business, School of Accountancy;universitiutaramalaysiacollegeofbusinessschoolofaccountancy
Baylor University;bayloruniversity
North Carolina Central University (NCCU);northcarolinacentraluniversitynccu
Universite Félix Houphouet Boigny - University of Felix Houphouet Boigny;universiteflixhouphouetboignyuniversityoffelixhouphouetboigny
National Taiwan University - Department of Economics;nationaltaiwanuniversitydepartmentofeconomics
Hertie School of Governance;hertieschoolofgovernance
universityofnigeriaenugucampus;universityofnigeriaenugucampus
Modibbo Adama University of Technology;modibboadamauniversityoftechnology
IPSAR, University of Edinburgh Business School;ipsaruniversityofedinburghbusinessschool
MUFG Securities EMEA plc;mufgsecuritiesemeaplc
londonschoolofeconomics;londonschoolofeconomics
Federal Reserve Banks - Federal Reserve Bank of Minneapolis;federalreservebanksfederalreservebankofminneapolis
First Bank of Nigeria;firstbankofnigeria
Southampton Business School, University of Southampton;southamptonbusinessschooluniversityofsouthampton
Booth School of Business, University of Chicago;boothschoolofbusinessuniversityofchicago
Vienna Institute of International Economic Studies (WIIW);viennainstituteofinternationaleconomicstudieswiiw
deutschebundesbank;deutschebundesbank
University of Cambridge - Cambridge Judge Business School;universityofcambridgecambridgejudgebusinessschool
koreadevelopmentinstitutekdi;koreadevelopmentinstitutekdi
centralmichiganuniversitydepartmentoffinancelaw;centralmichiganuniversitydepartmentoffinancelaw
Queensland Univesity of Technology;queenslandunivesityoftechnology
Niger Delta University (NDU);nigerdeltauniversityndu
Banque de France, Université Paris I Panthéon-Sorbonne;banquedefranceuniversitparisipanthonsorbonne
University of Akron - Department of Finance, College of Business Administration;universityofakrondepartmentoffinancecollegeofbusinessadministration
Queensland University of Technology;queenslanduniversityoftechnology
University of Missouri;universityofmissouri
University of Chicago - Department of Economics;universityofchicagodepartmentofeconomics
University of Freiburg;universityoffreiburg
HEC Montreal - Institute of Applied Economics;hecmontrealinstituteofappliedeconomics
Government of the United States of America - Office of Federal Housing Enterprise Oversight;governmentoftheunitedstatesofamericaofficeoffederalhousingenterpriseoversight
College of Micronesia FSM;collegeofmicronesiafsm
University of Northern Iowa;universityofnortherniowa
University of  Toulouse-Capitole;universityoftoulousecapitole
stanforduniversity, Department of Economics;stanforduniversitydepartmentofeconomics
Yale School of Management;yaleschoolofmanagement
Westfaelische Hochschule;westfaelischehochschule
Brandeis University;brandeisuniversity
Yale University, Law School;yaleuniversitylawschool
ADMAS University Somaliland;admasuniversitysomaliland
cornelluniversity ILR School;cornelluniversityilrschool
Gonzaga University;gonzagauniversity
Weizmann Institute of Science;weizmanninstituteofscience
universityofsoutherncaliforniasolpriceschoolofpublicpolicy, Students;universityofsoutherncaliforniasolpriceschoolofpublicpolicystudents
Ivy College of Business, Iowa State University;ivycollegeofbusinessiowastateuniversity
Universitat Autonoma de Barcelona;universitatautonomadebarcelona
University of Memphis;universityofmemphis
universityofsandiegoschooloflaw;universityofsandiegoschooloflaw
universityofillinoisaturbanachampaigndepartmentofeconomics;universityofillinoisaturbanachampaigndepartmentofeconomics
Texas A&M University - Department of Economics;texasamuniversitydepartmentofeconomics
University of Windsor, Odette School of Business;universityofwindsorodetteschoolofbusiness
The University of Nottingham;theuniversityofnottingham
BI Norwegian Business School;binorwegianbusinessschool
georgemasonuniversity - Buchanan Center Political Economy;georgemasonuniversitybuchanancenterpoliticaleconomy
Universidad del CEMA;universidaddelcema
USC Gould School of Law;uscgouldschooloflaw
Saint Lawrence University;saintlawrenceuniversity
University of Bergen - Department of Economics;universityofbergendepartmentofeconomics
Brown University;brownuniversity
University of Caen Normandy;universityofcaennormandy
Swiss National Bank;swissnationalbank
Harvard University, Harvard Law School;harvarduniversityharvardlawschool
Institute for Structural Research (IBS);instituteforstructuralresearchibs
New York University (NYU) - Courant Institute of Mathematical Sciences;newyorkuniversitynyucourantinstituteofmathematicalsciences
University of Quebec at Montreal (UQAM);universityofquebecatmontrealuqam
University College London;universitycollegelondon
University of Maryland Global Campus;universityofmarylandglobalcampus
Moody's Analytics;moodysanalytics
Faculty of Engineering, University of Indonesia;facultyofengineeringuniversityofindonesia
massachusettsinstituteoftechnologymitdepartmentofeconomics;massachusettsinstituteoftechnologymitdepartmentofeconomics
Ohio State University (OSU), John Glenn College of Public Affairs;ohiostateuniversityosujohnglenncollegeofpublicaffairs
Yale University - Law School;yaleuniversitylawschool
Tuck School of Business;tuckschoolofbusiness
Virginia Commonwealth University - School of Business - Department of Economics;virginiacommonwealthuniversityschoolofbusinessdepartmentofeconomics
Center for Health Services Research, Larner College of Medicine, University of Vermont;centerforhealthservicesresearchlarnercollegeofmedicineuniversityofvermont
James Madison University- Department of Economics;jamesmadisonuniversitydepartmentofeconomics
ramkhamhaenguniversityinstituteofinternationalstudies;ramkhamhaenguniversityinstituteofinternationalstudies
American University - School of Public Affairs;americanuniversityschoolofpublicaffairs
East Texas Baptist University;easttexasbaptistuniversity
Indiana University Bloomington - Department of Economics;indianauniversitybloomingtondepartmentofeconomics
Drexel University;drexeluniversity
University of California, Los Angeles (UCLA) - Marketing Area;universityofcalifornialosangelesuclamarketingarea
UNC Charlotte;unccharlotte
Jagiellonian University in Krakow;jagiellonianuniversityinkrakow
University of Cambridge, Department of Land Economy;universityofcambridgedepartmentoflandeconomy
universityoftexasataustin - Red McCombs School of Business;universityoftexasataustinredmccombsschoolofbusiness
Georgetown University - McDonough School of Business;georgetownuniversitymcdonoughschoolofbusiness
Poznan University of Economics;poznanuniversityofeconomics
Hilliard & Shadowen LLP;hilliardshadowenllp
New York University Abu Dhabi;newyorkuniversityabudhabi
University of Dubai;universityofdubai
University of Dubai - Dubai Business School;universityofdubaidubaibusinessschool
AlphaBeta;alphabeta
dukeuniversity School of Law;dukeuniversityschooloflaw
Ain Shams University, Faculty of Commerce;ainshamsuniversityfacultyofcommerce
Ballard Spahr LLP;ballardspahrllp
University of Oregon - Department of Economics;universityoforegondepartmentofeconomics
Southern Oregon University;southernoregonuniversity
University of Rhode Island;universityofrhodeisland
Lingnan University - Department of Economics;lingnanuniversitydepartmentofeconomics
Ohio University;ohiouniversity
State University of New York at Buffalo - Department of Economics;stateuniversityofnewyorkatbuffalodepartmentofeconomics
Harvard University;harvarduniversity
West Virginia University - College of Business & Economics;westvirginiauniversitycollegeofbusinesseconomics
Huntsman School of Business;huntsmanschoolofbusiness
Xavier University;xavieruniversity
The Education University of Hong Kong;theeducationuniversityofhongkong
Indiana University Maurer School of Law;indianauniversitymaurerschooloflaw
St. Jerome&rsquos University;stjeromersquosuniversity
International Islamic University of Malaysia (IIUM);internationalislamicuniversityofmalaysiaiium
Universidad de Alicante - Fundamentos del Análisis Económico (FAE);universidaddealicantefundamentosdelanlisiseconmicofae
fudanuniversity;fudanuniversity
afebabalolauniversity;afebabalolauniversity
karachiuniversitybusinessschoolstudents;karachiuniversitybusinessschoolstudents
pennwhartonbudgetmodel;pennwhartonbudgetmodel
universityofminnesotaduluth;universityofminnesotaduluth
shandonguniversityschoolofeconomics;shandonguniversityschoolofeconomics
westernkentuckyuniversity;westernkentuckyuniversity
sokoineuniversityofagriculture;sokoineuniversityofagriculture
stjosephscollegeutonomousdevagiri;stjosephscollegeutonomousdevagiri
universityofibadanibadannigeria;universityofibadanibadannigeria
lokswasthyasewatrust;lokswasthyasewatrust
universityofberncentrefordevelopment;universityofberncentrefordevelopment
centreforthestudyofsocialinclusionuniversityofmysorekarnataka;centreforthestudyofsocialinclusionuniversityofmysorekarnataka
universityofilorin;universityofilorin
kyotouniversity;kyotouniversity
instituteofeconomicgrowthieg;instituteofeconomicgrowthieg
universityoftoledo;universityoftoledo
terischoolofadvancedstudies;terischoolofadvancedstudies
srilankainstituteofinformationtechnology;srilankainstituteofinformationtechnology
pennsylvaniastateuniversitypennstate;pennsylvaniastateuniversitypennstate
americanuniversityschoolofinternationalservice;americanuniversityschoolofinternationalservice
doonbusinessschool;doonbusinessschool
universityofthephilippineslosbaosuniversityofthephilippineslosbanos;universityofthephilippineslosbaosuniversityofthephilippineslosbanos
southwestuniversity;southwestuniversity
universityoftoulousecapitoletoulouseschoolofeconomics;universityoftoulousecapitoletoulouseschoolofeconomics
jntuhyderabad500085;jntuhyderabad500085
voronezhstatetechnicaluniversity;voronezhstatetechnicaluniversity
departmentofbusinessadministrationuniversitaspadjadjaranindonesia;departmentofbusinessadministrationuniversitaspadjadjaranindonesia
unitednationsunitednationsuniversityunu;unitednationsunitednationsuniversityunu
bostoninternationalcollege;bostoninternationalcollege
regiolab;regiolab
universityofnebraskalincolncollegeofbusiness;universityofnebraskalincolncollegeofbusiness
bankofitaly;bankofitaly
chineseacademyofsciencescas;chineseacademyofsciencescas
universityofconnecticut;universityofconnecticut
basaveshwarengineeringcollege;basaveshwarengineeringcollege
gettysburgcollegedepartmentofeconomics;gettysburgcollegedepartmentofeconomics
asianinstituteoftechnologyaitschoolofenvironmentresourcesdevelopment;asianinstituteoftechnologyaitschoolofenvironmentresourcesdevelopment
universityofcaliforniaberkeley;universityofcaliforniaberkeley
nationalaerospaceuniversitynamedafternezhukovsky;nationalaerospaceuniversitynamedafternezhukovsky
smartallianceconsultingservicesltd;smartallianceconsultingservicesltd
mangaloreuniversity;mangaloreuniversity
universityofcaliforniasantabarbaraucsb;universityofcaliforniasantabarbaraucsb
universityofalberta;universityofalberta
humboldtuniversityofberlin;humboldtuniversityofberlin
universityofthepunjabpudepartmentofeconomics;universityofthepunjabpudepartmentofeconomics
sungkyunkwanuniversity;sungkyunkwanuniversity
departmentofmanagementjamiahamdard;departmentofmanagementjamiahamdard
universityofwesternmacedonia;universityofwesternmacedonia
westvirginiauniversity;westvirginiauniversity
indiragandhigovernmentpgcollege;indiragandhigovernmentpgcollege
swamivivekanandagovtpgcollege;swamivivekanandagovtpgcollege
johnshopkinsuniversity;johnshopkinsuniversity
itforchange;itforchange
facultyofagricultureannamalaiuniversity;facultyofagricultureannamalaiuniversity
aligarhmuslimuniversityamu;aligarhmuslimuniversityamu
americanacademyofartssciences;americanacademyofartssciences
alagappauniversity;alagappauniversity
universityofburdwanindia;universityofburdwanindia
ethiopianeconomicsassociationethiopianeconomicpolicyresearchinstitute;ethiopianeconomicsassociationethiopianeconomicpolicyresearchinstitute
sudaneseenvironmentconservationsociety;sudaneseenvironmentconservationsociety
hebrewuniversityofjerusalemdepartmentofenvironmentaleconomicsmanagement;hebrewuniversityofjerusalemdepartmentofenvironmentaleconomicsmanagement
navrachanauniversity;navrachanauniversity
stateagricultureuniversityfrommoldova;stateagricultureuniversityfrommoldova
agriculturalinstituteofsloveniadepartmentofagriculturaleconomics;agriculturalinstituteofsloveniadepartmentofagriculturaleconomics
universityofrzeszwfacultyofeconomics;universityofrzeszwfacultyofeconomics
systemsresearchinstitutepolishacademyofsciences;systemsresearchinstitutepolishacademyofsciences
poznanuniversityoflifesciences;poznanuniversityoflifesciences
instituteforregionaldevelopmenteuracresearch;instituteforregionaldevelopmenteuracresearch
economicresearchserviceerssciencetechnologyppq;economicresearchserviceerssciencetechnologyppq
universityofarizona;universityofarizona
departmentofeconomicsbbaulucknow;departmentofeconomicsbbaulucknow
theuniversityofmanchestermanchesterbusinessschool;theuniversityofmanchestermanchesterbusinessschool
centerforindiancountrydevelopmentfederalreservebankofminneapolis;centerforindiancountrydevelopmentfederalreservebankofminneapolis
kjsomaiyacollegeofsciencecommerce;kjsomaiyacollegeofsciencecommerce
annamalaiuniversity;annamalaiuniversity
alagappauniversitydepartmentofcommerce;alagappauniversitydepartmentofcommerce
madraschristiancollegedepartmentofcommerce;madraschristiancollegedepartmentofcommerce
hoganlovells;hoganlovells
universityofmanchesterglobaldevelopmentinstitutestudents;universityofmanchesterglobaldevelopmentinstitutestudents
universidadsimnbolvarusb;universidadsimnbolvarusb
universityofwaterloo;universityofwaterloo
governmentoftheunitedkingdomdepartmentforinternationaldevelopmentdfid;governmentoftheunitedkingdomdepartmentforinternationaldevelopmentdfid
universityofmessina;universityofmessina
haluoleouniversity;haluoleouniversity
eastwestcenterrsquosresearchprogram;eastwestcenterrsquosresearchprogram
universityofmiamischooloflaw;universityofmiamischooloflaw
internationalfundforagriculturaldevelopmentifad;internationalfundforagriculturaldevelopmentifad
periyaruniversity;periyaruniversity
yaleuniversity;yaleuniversity
oxforddepartmentofinternationaldevelopment;oxforddepartmentofinternationaldevelopment
washingtonstateuniversity;washingtonstateuniversity
ukraineacademyoffinancialmanagement;ukraineacademyoffinancialmanagement
johnshopkinsuniversitycareybusinessschool;johnshopkinsuniversitycareybusinessschool
thebrookingsinstitution;thebrookingsinstitution
jadavpuruniversity;jadavpuruniversity
bidhanchandrakrishivishwavidyalaya;bidhanchandrakrishivishwavidyalaya
brownuniversitydepartmentofsociology;brownuniversitydepartmentofsociology
pukyongnationaluniversity;pukyongnationaluniversity
universityofbelgradefacultyofeconomics;universityofbelgradefacultyofeconomics
kyungpooknationaluniversity;kyungpooknationaluniversity
chungbuknationaluniversitydepartmentofinternationalbusiness;chungbuknationaluniversitydepartmentofinternationalbusiness
usdepartmentofagricultureusda;usdepartmentofagricultureusda
icaragriculturaltechnologyapplicationresearchinstitutejodhpurindia;icaragriculturaltechnologyapplicationresearchinstitutejodhpurindia
germandevelopmentinstitutedeutschesinstitutfrentwicklungspolitikdie;germandevelopmentinstitutedeutschesinstitutfrentwicklungspolitikdie
swissgermanuniversity;swissgermanuniversity
governmentdegreecollege;governmentdegreecollege
stellenboschuniversity;stellenboschuniversity
universityofruhuna;universityofruhuna
technicaluniversityofdortmund;technicaluniversityofdortmund
mpnmjengineeringcollegedepartmentofmanagementstudies;mpnmjengineeringcollegedepartmentofmanagementstudies
massachusettsinstituteoftechnologymitdepartmentofeconomics, University of California, San Diego (UCSD) - departmentofeconomics;massachusettsinstituteoftechnologymitdepartmentofeconomicsuniversityofcaliforniasandiegoucsddepartmentofeconomics
chelyabinskstateuniversity;chelyabinskstateuniversity
universityofillinois;universityofillinois
nnamdiazikiweuniversityawkanigeria;nnamdiazikiweuniversityawkanigeria
lithuanianinstituteofagrarianeconomicslaei;lithuanianinstituteofagrarianeconomicslaei
managementdevelopmentinstitutemanagementdevelopmentinstitutemurshidabad;managementdevelopmentinstitutemanagementdevelopmentinstitutemurshidabad
assamuniversitysilchar;assamuniversitysilchar
russianstateagrarianuniversitymoscowagriculturaltimiryazevacademy;russianstateagrarianuniversitymoscowagriculturaltimiryazevacademy
leadanalytics;leadanalytics
purdueuniversitycenterforglobaltradeanalysis;purdueuniversitycenterforglobaltradeanalysis
pekinguniversitychinacenterforeconomicresearch;pekinguniversitychinacenterforeconomicresearch
jeldenpar;jeldenpar
universityofbuea;universityofbuea
universityofnairobi;universityofnairobi
universityofcoloradoatboulder;universityofcoloradoatboulder
yaleuniversityschoolofforestryenvironmentalstudies;yaleuniversityschoolofforestryenvironmentalstudies
fellowinstituteforthestudyoflaboriza;fellowinstituteforthestudyoflaboriza
departmentofagriculturalresourceeconomics;departmentofagriculturalresourceeconomics
europeanuniversityinstituterobertschumancentreforadvancedstudiesrscas;europeanuniversityinstituterobertschumancentreforadvancedstudiesrscas
barkatullahuniversity;barkatullahuniversity
indianauniversity;indianauniversity
swedishuniversityofagriculturalsciencessludepartmentofeconomics;swedishuniversityofagriculturalsciencessludepartmentofeconomics
ethzrichcerethcenterofeconomicresearchatethzurich;ethzrichcerethcenterofeconomicresearchatethzurich
usdepartmentofagricultureusdaeconomicresearchserviceers;usdepartmentofagricultureusdaeconomicresearchserviceers
thecitadel;thecitadel
universityofalqadisiyah;universityofalqadisiyah
brownuniversitydepartmentofeconomics;brownuniversitydepartmentofeconomics
universityofbritishcolumbiaubc;universityofbritishcolumbiaubc
centrouniversitariodeladefensadezaragoza;centrouniversitariodeladefensadezaragoza
universityoflagosdepartmentofaccounting;universityoflagosdepartmentofaccounting
kampalainternationaluniversity;kampalainternationaluniversity
universityofstandrews;universityofstandrews
manhattanuniversity;manhattanuniversity
griffithuniversity;griffithuniversity
shanghaijiaotonguniversitysjtushanghaiadvancedinstituteoffinancesaif;shanghaijiaotonguniversitysjtushanghaiadvancedinstituteoffinancesaif
oicostechnologiesgmbh;oicostechnologiesgmbh
islamicazaduniversityiautehrannorthbranch;islamicazaduniversityiautehrannorthbranch
yuanzeuniversity;yuanzeuniversity
qataruniversity;qataruniversity
indianauniversitykelleyschoolofbusinessdepartmentofaccounting;indianauniversitykelleyschoolofbusinessdepartmentofaccounting
europeancentralbankecb;europeancentralbankecb
australiancatholicuniversity;australiancatholicuniversity
industrialuniversityofhochiminhcity;industrialuniversityofhochiminhcity
norcattheuniversityofchicago;norcattheuniversityofchicago
sverigesriksbank;sverigesriksbank
indianinstituteoftechnologyiitkanpurdepartmentofeconomicsciences;indianinstituteoftechnologyiitkanpurdepartmentofeconomicsciences
ashokauniversitydepartmentofeconomics;ashokauniversitydepartmentofeconomics
arizonastateuniversityasuwpcareyschoolofbusiness;arizonastateuniversityasuwpcareyschoolofbusiness
macalestercollegedepartmentofeconomics;macalestercollegedepartmentofeconomics
wuviennauniversityofeconomicsbusiness;wuviennauniversityofeconomicsbusiness
fordhamuniversity;fordhamuniversity
utrechtuniversity;utrechtuniversity
yaleuniversitydepartmentofeconomics;yaleuniversitydepartmentofeconomics
tokyoinstituteoftechnology;tokyoinstituteoftechnology
southeasternuniversityofsrilanka;southeasternuniversityofsrilanka
escpbusinessschool;escpbusinessschool
universityofoslodepartmentofeconomics;universityofoslodepartmentofeconomics
grundtvigpolytechnicobanigeria;grundtvigpolytechnicobanigeria
universityofsheffield;universityofsheffield
universityoftoulouse3laboratoiredegestionetdestransitionsorganisationnelleslgto;universityoftoulouse3laboratoiredegestionetdestransitionsorganisationnelleslgto
almamaterstudiorumuniversityofbologna;almamaterstudiorumuniversityofbologna
misuratauniversity;misuratauniversity
kansasstateuniversity;kansasstateuniversity
technischeuniversittmnchentumtumschoolofmanagement;technischeuniversittmnchentumtumschoolofmanagement
abudhabiuniversitydepartmentofaccounting;abudhabiuniversitydepartmentofaccounting
universityoftoronto;universityoftoronto
universityofbonn;universityofbonn
andersongraduateschoolofmanagementucla;andersongraduateschoolofmanagementucla
universidadedebrasilia;universidadedebrasilia
hsbcglobalassetmanagement;hsbcglobalassetmanagement
universityofstuttgart;universityofstuttgart
universitparisnanterre;universitparisnanterre
universityofaddisababa;universityofaddisababa
universityofsierraleonefourahbaycollege;universityofsierraleonefourahbaycollege
universityofhaifafacultyoflaw;universityofhaifafacultyoflaw
hakuohuniversity;hakuohuniversity
University of Macedonia - Accounting;universityofmacedoniaaccounting
hongkongpolytechnicuniversityfacultyofbusiness;hongkongpolytechnicuniversityfacultyofbusiness
Free University Berlin, Department Accounting;freeuniversityberlindepartmentaccounting
financialresearchinstitute;financialresearchinstitute
universidadsantotoms;universidadsantotoms
adelphiuniversityschoolofbusiness;adelphiuniversityschoolofbusiness
koreauniversity;koreauniversity
climateeconometricsinstituteforneweconomicthinkingattheoxfordmartinschool;climateeconometricsinstituteforneweconomicthinkingattheoxfordmartinschool
potsdaminstitutfrklimafolgenforschungpik;potsdaminstitutfrklimafolgenforschungpik
technicaluniversityofmombasa;technicaluniversityofmombasa
universityofsalamanca;universityofsalamanca
columbiacenteronsustainableinvestment;columbiacenteronsustainableinvestment
beykentuniversity;beykentuniversity
universityofgeorgiadepartmentofagriculturalappliedeconomics;universityofgeorgiadepartmentofagriculturalappliedeconomics
westukrainiannationaluniversity;westukrainiannationaluniversity
australiannationaluniversity;australiannationaluniversity
economicsinternationalinc;economicsinternationalinc
wenzhoukeanuniversity;wenzhoukeanuniversity
universityoftexasatdallasschoolofmanagementdepartmentoffinancemanagerialeconomics;universityoftexasatdallasschoolofmanagementdepartmentoffinancemanagerialeconomics
iisuniversity;iisuniversity
depauluniversitycollegeofcommerce;depauluniversitycollegeofcommerce
motilalnehrunationalinstituteoftechnologymnnit;motilalnehrunationalinstituteoftechnologymnnit
universityofklagenfurt;universityofklagenfurt
hongkongpolytechnicuniversity - School of Accounting;hongkongpolytechnicuniversityschoolofaccounting
purdueuniversitykrannertschoolofmanagement;purdueuniversitykrannertschoolofmanagement
karachiuniversitybusinessschool;karachiuniversitybusinessschool
universityofwisconsinmadison;universityofwisconsinmadison
macquarieuniversity;macquarieuniversity
universityofreadingicmacentre;universityofreadingicmacentre
chineseacademyofsocialsciencescassinstituteofeconomics;chineseacademyofsocialsciencescassinstituteofeconomics
harvardbusinessschool;harvardbusinessschool
parisschoolofeconomicspse;parisschoolofeconomicspse
universityofleicester;universityofleicester
masseyuniversitymasseyuniversityauckland;masseyuniversitymasseyuniversityauckland
bankforinternationalsettlementsbis;bankforinternationalsettlementsbis
universityofsharjah;universityofsharjah
universitasjambi;universitasjambi
