raw_name;cleaned_name
United Nations - Economic and Social Commission for Asia and the Pacific (ESCAP);unitednationseconomicsocialcommissionforasiathepacificescap
Spintronics Materials and affiliation not provided to SSRN;spintronicsmaterialsaffiliationnotprovidedtossrn
Population Studies Division;populationstudiesdivision
National Institute of Food Technology Entrepreneurship and Management (NIFTEM);nationalinstituteoffoodtechnologyentrepreneurshipmanagementniftem
H.O.D. Computer Science and Engineering, Delhi Technological University, India;hodcomputerscienceengineeringdelhitechnologicaluniversityindia
Insper Learning Institution;insperlearninginstitution
Radford University - Department of Mathematics and Statistics;radforduniversitydepartmentofmathematicsstatistics
The SEACEN Centre;theseacencentre
United Nations Economic and Social Commission for Asia and the Pacific (ESCAP);unitednationseconomicsocialcommissionforasiathepacificescap
Boston University - Center for Energy & Environmental Studies, Department of Geography and Environment;bostonuniversitycenterforenergyenvironmentalstudiesdepartmentofgeographyenvironment
Central Asia;centralasia
Vietnamese-German University;vietnamesegermanuniversity
Imam Khomeini Education and Research Institute;imamkhomeinieducationresearchinstitute
Cracow University of Economics, Department of Econometrics and Operations;cracowuniversityofeconomicsdepartmentofeconometricsoperations
National Space Research and Development Agency (NASRDA);nationalspaceresearchdevelopmentagencynasrda
Primakov National Institute of World Economy and International Relations;primakovnationalinstituteofworldeconomyinternationalrelations
Ministry of Treasury and Finance;ministryoftreasuryfinance
Stockholm School of Economics - Department of Marketing and Strategy;stockholmschoolofeconomicsdepartmentofmarketingstrategy
Director, Pyramid College of Business and Technology, Phagwara, India;directorpyramidcollegeofbusinesstechnologyphagwaraindia
Department of Industrial and Systems Engineering, Lamar University;departmentofindustrialsystemsengineeringlamaruniversity
Indian Institute of Technology (IIT), Bombay - Department of Humanities and Social Sciences;indianinstituteoftechnologyiitbombaydepartmentofhumanitiessocialsciences
Imam Mohamed Bin Saud Islamic University (IMSIU) - Department of Finance and Investment;imammohamedbinsaudislamicuniversityimsiudepartmentoffinanceinvestment
Stern Stewart & Co.;sternstewartco
Indian Institute of Science Education and Research-Kolkata;indianinstituteofscienceeducationresearchkolkata
Nigerian Army College of Environmental Science and Technology (NACEST);nigerianarmycollegeofenvironmentalsciencetechnologynacest
Ocean University and affiliation not provided to SSRN;oceanuniversityaffiliationnotprovidedtossrn
Political Sciences, Center for Operations Research and Econometrics (CORE);politicalsciencescenterforoperationsresearcheconometricscore
Sekolah Tinggi Ilmu Ekonomi Ekuitas, Jln. PHH. Mustopa No. 31, 40124, Bandung, Indonesia;sekolahtinggiilmuekonomiekuitasjlnphhmustopano3140124bandungindonesia
Queensland Health;queenslandhealth
Head of the Department, Information Science & Engineering (ISE), S.J.C. Institute of Technology (SJCIT), Chickballapur;headofthedepartmentinformationscienceengineeringisesjcinstituteoftechnologysjcitchickballapur
Economic Research and affiliation not provided to SSRN;economicresearchaffiliationnotprovidedtossrn
Rural Development Department, World Bank;ruraldevelopmentdepartmentworldbank
Head, Department of Commerce;headdepartmentofcommerce
Daiwa Asset Management;daiwaassetmanagement
Azerbaijan National Academy of Sciences - Institute of Mathematics and Mechanics;azerbaijannationalacademyofsciencesinstituteofmathematicsmechanics
briq Institute on Behavior and Inequality;briqinstituteonbehaviorinequality
Hochschule Wismar;hochschulewismar
Qatar University - College of Business and Economics;qataruniversitycollegeofbusinesseconomics
Federal College of Forestry - Department of Agricultural Extension and Management;federalcollegeofforestrydepartmentofagriculturalextensionmanagement
Control Processes;controlprocesses
Bharath Institute of Higher Education and Research (Deemed to-be University), Chennai;bharathinstituteofhighereducationresearchdeemedtobeuniversitychennai
WorldTradeLaw.net, China Trade Monitor;worldtradelawnetchinatrademonitor
Practice and affiliation not provided to SSRN;practiceaffiliationnotprovidedtossrn
Botswana Institute for Development Policy Analysis (BIDPA);botswanainstitutefordevelopmentpolicyanalysisbidpa
Institute of Bioinformatics and Applied Biotechnology;instituteofbioinformaticsappliedbiotechnology
Hindustan Institute of Technology and Science;hindustaninstituteoftechnologyscience
Politecnico di Milano;politecnicodimilano
North-Eastern Hill University (NEHU) - Department of Library and Information Science;northeasternhilluniversitynehudepartmentoflibraryinformationscience
Singapore Management University;singaporemanagementuniversity
Economic Performance, and affiliation not provided to SSRN;economicperformanceaffiliationnotprovidedtossrn
Vijayaraghavan and Devi Advocates;vijayaraghavandeviadvocates
Humboldt University of Berlin - Berlin Institute for Integration and Migration Research;humboldtuniversityofberlinberlininstituteforintegrationmigrationresearch
Financial Institutions Forum (OMFIF);financialinstitutionsforumomfif
Corte dei conti;cortedeiconti
Arts University (MSA University);artsuniversitymsauniversity
Guangdong University of Finance and Economics;guangdonguniversityoffinanceeconomics
Strategies Unit;strategiesunit
Board of Governors of the Federal Reserve System, Bank for International Settlements (BIS) - Committee on Payments and Market Infrastructures;boardofgovernorsofthefederalreservesystembankforinternationalsettlementsbiscommitteeonpaymentsmarketinfrastructures
Harvard Food Law and Policy Clinic;harvardfoodlawpolicyclinic
Tamil Nadu Agricultural University - Department of Agricultural Extension and Rural Sociology;tamilnaduagriculturaluniversitydepartmentofagriculturalextensionruralsociology
London School of Economics and Political Science (LSE) - Department of Geography and Environment;londonschoolofeconomicspoliticalsciencelsedepartmentofgeographyenvironment
Università degli Studi di Milano;universitdeglistudidimilano
Guru Gobind Singh Indraprastha (GGSIP) University - University School of Law and Legal Studies;gurugobindsinghindraprasthaggsipuniversityuniversityschooloflawlegalstudies
University of Energy and Natural Resources;universityofenergynaturalresources
Muffakham Jah College of Engineering & Technology (MJCET) - Department of Computer Science and Engineering;muffakhamjahcollegeofengineeringtechnologymjcetdepartmentofcomputerscienceengineering
State University of Infrastructure and Technology;stateuniversityofinfrastructuretechnology
Technology Institute (ICET) - Federal University of Amazonas (UFAM);technologyinstituteicetfederaluniversityofamazonasufam
Norwegian Science and Technology University (NTNU);norwegiansciencetechnologyuniversityntnu
Charité - Universitätsmedizin zu Berlin;charituniversittsmedizinzuberlin
School of Economics and Finance, Victoria University of Wellington and Statistics Research Associates, Wellington;schoolofeconomicsfinancevictoriauniversityofwellingtonstatisticsresearchassociateswellington
Universiti Malaysia Sabah;universitimalaysiasabah
Deutsche Bundesbank - Economics Department;deutschebundesbankeconomicsdepartment
Indian Council of Forestry Research and Education;indiancouncilofforestryresearcheducation
Mangosuthu University of Technology;mangosuthuuniversityoftechnology
Charles University in Prague, Faculty of Mathematics and Physics;charlesuniversityinpraguefacultyofmathematicsphysics
University of Southern Denmark - Department of Economics;universityofsoutherndenmarkdepartmentofeconomics
Controllership Department of Fundação Getulio Vargas (São Paulo, Brazil);controllershipdepartmentoffundaogetuliovargassopaulobrazil
Université Paris-Dauphine;universitparisdauphine
Fondazione Eni Enrico Mattei (FEEM);fondazioneenienricomatteifeem
ETH Zürich - Center for Comparative and International Studies;ethzrichcenterforcomparativeinternationalstudies
Massachusetts Institute of Technology (MIT) - Department of Urban Studies and Planning;massachusettsinstituteoftechnologymitdepartmentofurbanstudiesplanning
Mawlana Bhashani Science and Technology University (MBSTU);mawlanabhashanisciencetechnologyuniversitymbstu
Poznań University of Economics and Business;poznauniversityofeconomicsbusiness
Government of the United States of America - Division of Research and Statistics;governmentoftheunitedstatesofamericadivisionofresearchstatistics
Departiment of Economics, Roma Tre University;departimentofeconomicsromatreuniversity
Indian Institute of Technology (IIT), Kharagpur - Vinod Gupta School of Management;indianinstituteoftechnologyiitkharagpurvinodguptaschoolofmanagement
Civic Action Group;civicactiongroup
Haas Company;haascompany
Economic Development Research Group;economicdevelopmentresearchgroup
Cornell University - Department of Policy Analysis and Management;cornelluniversitydepartmentofpolicyanalysismanagement
Ho Chi Minh City University of Economics and Finance;hochiminhcityuniversityofeconomicsfinance
Agriculture University of Tirana;agricultureuniversityoftirana
Education Network at Michigan State University (OPEN-MSU);educationnetworkatmichiganstateuniversityopenmsu
Stanford University - Department of Psychiatry and Behavioral Sciences;stanforduniversitydepartmentofpsychiatrybehavioralsciences
Flinders University - College of Business Government and Law;flindersuniversitycollegeofbusinessgovernmentlaw
Tomsk University of Control Systems and Radioelectronics;tomskuniversityofcontrolsystemsradioelectronics
Niagara University;niagarauniversity
Redeemer's University;redeemersuniversity
École Polytechnique, Paris - Department of Economic Sciences;colepolytechniqueparisdepartmentofeconomicsciences
University of East Anglia - School of International Development and CBESS;universityofeastangliaschoolofinternationaldevelopmentcbess
Leibniz Institute for East and Southeast European Studies (IOS);leibnizinstituteforeastsoutheasteuropeanstudiesios
University of Geneva - Geneva Finance Research Institute (GFRI);universityofgenevagenevafinanceresearchinstitutegfri
Australian National University, School of Politics and International Relations, ETH Zurich;australiannationaluniversityschoolofpoliticsinternationalrelationsethzurich
Claremont Colleges, Claremont Graduate University  - Department of Economics;claremontcollegesclaremontgraduateuniversitydepartmentofeconomics
Urban Institute - Income and Benefits Policy Center;urbaninstituteincomebenefitspolicycenter
University of Zurich - Department of Mathematical Modeling and Machine Learning;universityofzurichdepartmentofmathematicalmodelingmachinelearning
Markets Authority (FSMA);marketsauthorityfsma
Operations Department and affiliation not provided to SSRN;operationsdepartmentaffiliationnotprovidedtossrn
Rabiu Musa Kwankwaso College of Advanced and Remedial Studies;rabiumusakwankwasocollegeofadvancedremedialstudies
Conflict Studies, Border Security Department, Students and Independent;conflictstudiesbordersecuritydepartmentstudentsindependent
Ethical Issues Network;ethicalissuesnetwork
Service Learning and affiliation not provided to SSRN;servicelearningaffiliationnotprovidedtossrn
University of Copenhagen - Department of Economics;universityofcopenhagendepartmentofeconomics
ICLES’ Motialal Jhunjhunwala College of Arts, Science and Commerce;iclesmotialaljhunjhunwalacollegeofartssciencecommerce
Centre for Monetary and Financial Policy;centreformonetaryfinancialpolicy
U.S. Securities and Exchange Commission;ussecuritiesexchangecommission
Nizhny Novgorod State University - Nizhny Novgorod State University of Architecture and Civil Engineering (NNGASU);nizhnynovgorodstateuniversitynizhnynovgorodstateuniversityofarchitecturecivilengineeringnngasu
Alfred Lerner College of Business and Economics, University of Delaware;alfredlernercollegeofbusinesseconomicsuniversityofdelaware
University of Edinburgh - Accounting and Finance;universityofedinburghaccountingfinance
Asian Dragon Audit and Appraisal Firm;asiandragonauditappraisalfirm
Vasyl Stefanyk PreCarpathian National University - Department of Mathematical and Functional Analysis;vasylstefanykprecarpathiannationaluniversitydepartmentofmathematicalfunctionalanalysis
Interuniversity Institute for Biostatistics and statistical Bioinformatics (IBioStat) - Data Science Institute;interuniversityinstituteforbiostatisticsstatisticalbioinformaticsibiostatdatascienceinstitute
Methodius University - Facuty of Economics;methodiusuniversityfacutyofeconomics
Syarif Hidayatullah State Islamic University (UIN) - Faculty of Social and Political Sciences;syarifhidayatullahstateislamicuniversityuinfacultyofsocialpoliticalsciences
Australian National Centre for Ocean Resources and Security;australiannationalcentreforoceanresourcessecurity
Guru Nanak Dev University - Department of Commerce and Business Management;gurunanakdevuniversitydepartmentofcommercebusinessmanagement
Government & School of Public Policy;governmentschoolofpublicpolicy
University of Augsburg - Faculty of Business Administration and Economics;universityofaugsburgfacultyofbusinessadministrationeconomics
Russian Presidential Academy of National Economy and Public Administration (RANEPA) - Department of Management and Marketing, Students;russianpresidentialacademyofnationaleconomypublicadministrationranepadepartmentofmanagementmarketingstudents
Russian Presidential Academy of National Economy and Public Administration (RANEPA) - Institute of Social Analysis and Forecasting;russianpresidentialacademyofnationaleconomypublicadministrationranepainstituteofsocialanalysisforecasting
National Research Institute for Labour and Social Protection;nationalresearchinstituteforlaboursocialprotection
Zhejiang Science and Technology University;zhejiangsciencetechnologyuniversity
Victoria University - Victoria University of Technology;victoriauniversityvictoriauniversityoftechnology
Associate Professor & Research Supervisor, Department of THM, Bharath Institute of Higher Education and Research (BIHER), India;associateprofessorresearchsupervisordepartmentofthmbharathinstituteofhighereducationresearchbiherindia
Yarmouk University;yarmoukuniversity
Ethiopian Civil Service University - Institute of Public Managment and Development Studies;ethiopiancivilserviceuniversityinstituteofpublicmanagmentdevelopmentstudies
Conflict Studies, Border Security Department, Students;conflictstudiesbordersecuritydepartmentstudents
Deakin University - School of Accounting, Economics and Finance;deakinuniversityschoolofaccountingeconomicsfinance
Graduate Institute of International and Development Studies (IHEID) - Centre for Trade and Economic Integration (CTEI);graduateinstituteofinternationaldevelopmentstudiesiheidcentrefortradeeconomicintegrationctei
Qube Research & Technologies;quberesearchtechnologies
University of Rijeka Faculty of Tourism and Hospitality Management, Opatija;universityofrijekafacultyoftourismhospitalitymanagementopatija
Administration;administration
Duke University and NBER;dukeuniversitynber
World Bank - Finance, Private Sector and Infrastructure Sector (LCSFP);worldbankfinanceprivatesectorinfrastructuresectorlcsfp
Government of the Kingdom of Saudi Arabia - Ministry of Economy and Planning (MoEP);governmentofthekingdomofsaudiarabiaministryofeconomyplanningmoep
University of Huelva - Economics and Statistics;universityofhuelvaeconomicsstatistics
Poverty, Health, and Nutrition Division of the International Food Policy Research Institute (IFPRI);povertyhealthnutritiondivisionoftheinternationalfoodpolicyresearchinstituteifpri
UNDP - Regional Bureau for Latin America and the Caribbean;undpregionalbureauforlatinamericathecaribbean
Faculty and Johannes Gutenberg University Mainz;facultyjohannesgutenberguniversitymainz
Former Principal, Yuvaraja&rsquos College (Autonomous) University of Mysore, Mysuru – 570005;formerprincipalyuvarajarsquoscollegeautonomousuniversityofmysoremysuru570005
Columbia University - Graduate School of Architecture, Planning and Preservation;columbiauniversitygraduateschoolofarchitectureplanningpreservation
Scottish Agricultural College  - Department of Agricultural and Food Economics;scottishagriculturalcollegedepartmentofagriculturalfoodeconomics
Arizona State University ʊSU) - Arizona State University School of Politics and Global Studies;arizonastateuniversitysuarizonastateuniversityschoolofpoliticsglobalstudies
Associate Professor, School of Management, Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology, Avadi, Chennai, India.;associateprofessorschoolofmanagementveltechrangarajandrsagunthalardinstituteofsciencetechnologyavadichennaiindia
Hellenic Army Academy - Division of Natural Sciences and Applications;hellenicarmyacademydivisionofnaturalsciencesapplications
University of Milano - Bicocca - Department of Business and Law;universityofmilanobicoccadepartmentofbusinesslaw
Architecture - Department of the Organization of Building and an Occupational Safety and Health and Composite (Ukraine);architecturedepartmentoftheorganizationofbuildinganoccupationalsafetyhealthcompositeukraine
Sookmyung Women's University - Department of Climate and Environmental Studies;sookmyungwomensuniversitydepartmentofclimateenvironmentalstudies
Universidad de Valladolid;universidaddevalladolid
CBFS;cbfs
Massachusetts Institute of Technology (MIT) - Department of Brain and Cognitive Sciences;massachusettsinstituteoftechnologymitdepartmentofbraincognitivesciences
Kennesaw State University - Department of Economics, Finance, and Quan;kennesawstateuniversitydepartmentofeconomicsfinancequan
Utah State University - Department of Economics and Finance;utahstateuniversitydepartmentofeconomicsfinance
London School of Economics & Political Science (LSE) - Department of Psychological and Behavioural Science;londonschoolofeconomicspoliticalsciencelsedepartmentofpsychologicalbehaviouralscience
Sapienza University of Rome;sapienzauniversityofrome
Sri Satya Sai University of Technology and Medical Science;srisatyasaiuniversityoftechnologymedicalscience
Science, Hindustan University and affiliation not provided to SSRN;sciencehindustanuniversityaffiliationnotprovidedtossrn
Shri Ramswaroop Memorial University;shriramswaroopmemorialuniversity
Shaheed Zulfikar Ali Bhutto Institute of Science and Technology Karachi Pakistan;shaheedzulfikaralibhuttoinstituteofsciencetechnologykarachipakistan
University of Technology Sydney (UTS), UTS Business School, Students;universityoftechnologysydneyutsutsbusinessschoolstudents
Innovation Management, Chualongkorn University;innovationmanagementchualongkornuniversity
Assistant Professor III, College of Business, Administration and Management, Occidental Mindoro State College, Philippines;assistantprofessoriiicollegeofbusinessadministrationmanagementoccidentalmindorostatecollegephilippines
Maharaja Agrasen Institute of Management Studies;maharajaagraseninstituteofmanagementstudies
Nagoya University - Graduate School of International Development;nagoyauniversitygraduateschoolofinternationaldevelopment
North Carolina State University - Department of Business Management;northcarolinastateuniversitydepartmentofbusinessmanagement
California Institute of Technology - Division of the Humanities and Social Sciences;californiainstituteoftechnologydivisionofthehumanitiessocialsciences
IZA and Banco de España - Research Department;izabancodeespaaresearchdepartment
Tilburg University - TIAS School for Business and Society;tilburguniversitytiasschoolforbusinesssociety
International Islamic University of Malaysia (IIUM), Faculty of Economic and Management Sciences, Students;internationalislamicuniversityofmalaysiaiiumfacultyofeconomicmanagementsciencesstudents
Obafemi Awolowo University - Department of Management and Accounting, Students;obafemiawolowouniversitydepartmentofmanagementaccountingstudents
New York University - Department of Politics;newyorkuniversitydepartmentofpolitics
Hong Kong Polytechnic University - School of Accounting and Finance;hongkongpolytechnicuniversityschoolofaccountingfinance
Western Sydney University - Department of Economics & Finance;westernsydneyuniversitydepartmentofeconomicsfinance
Assistant Professor, Department of CS & AF, Faculty of Science and Humanities, SRM IST, India;assistantprofessordepartmentofcsaffacultyofsciencehumanitiessrmistindia
Universidad ICESI;universidadicesi
Royal Institute of Technology (KTH) - Department of Industrial Economics and Management;royalinstituteoftechnologykthdepartmentofindustrialeconomicsmanagement
United Nations University - Institute for Environmental and Human Security (UNU-EHS);unitednationsuniversityinstituteforenvironmentalhumansecurityunuehs
Leeds Beckett University - School of Social, Psychological and Communication Sciences;leedsbeckettuniversityschoolofsocialpsychologicalcommunicationsciences
Sam Higginbottom University of Agriculture, Technology and Sciences (SHUATS) - Department of Management;samhigginbottomuniversityofagriculturetechnologysciencesshuatsdepartmentofmanagement
United Arab Emirates University;unitedarabemiratesuniversity
Hong Kong University of Science & Technology (HKUST) - Department of Industrial and Engineering and Logistics Management;hongkonguniversityofsciencetechnologyhkustdepartmentofindustrialengineeringlogisticsmanagement
ACTECON Competition and Regulation Consultancy;acteconcompetitionregulationconsultancy
CORIS - Department of Communication and Social Research;corisdepartmentofcommunicationsocialresearch
United Nations Economic and Social Commission for Western Asia (UN-ESCWA);unitednationseconomicsocialcommissionforwesternasiaunescwa
Nanyang Technological University (NTU) - School of Mechanical and Aerospace Engineering;nanyangtechnologicaluniversityntuschoolofmechanicalaerospaceengineering
Karamshibhai Jethabhai Somaiya Institute of Management Studies and Research (SIMSR);karamshibhaijethabhaisomaiyainstituteofmanagementstudiesresearchsimsr
Real Estate Sustainability, Faculty Director of MIT Center for Real Estate;realestatesustainabilityfacultydirectorofmitcenterforrealestate
Georgia Southern University - Department of Finance and Economics;georgiasouthernuniversitydepartmentoffinanceeconomics
Bangkok University - Institute for Knowledge and Innovation Management South-East Asia;bangkokuniversityinstituteforknowledgeinnovationmanagementsoutheastasia
Singapore Management University - Yong Pung How School of Law;singaporemanagementuniversityyongpunghowschooloflaw
Ulsan National Institute of Science and and Technology (UNIST);ulsannationalinstituteofsciencetechnologyunist
Dharmsinh Desai University Nadiad - Faculty of Management and Information Sciences;dharmsinhdesaiuniversitynadiadfacultyofmanagementinformationsciences
Oriental Studies, University of Macedonia, Thessaloniki, Greece;orientalstudiesuniversityofmacedoniathessalonikigreece
Kangwon National University - Department of Agricultural and Resource Economics;kangwonnationaluniversitydepartmentofagriculturalresourceeconomics
James Cook University - Centre for Sustainable Tropical Fisheries and Aquaculture;jamescookuniversitycentreforsustainabletropicalfisheriesaquaculture
California State University, Northridge - Department of Accounting and Information Systems;californiastateuniversitynorthridgedepartmentofaccountinginformationsystems
The Chinese University of Hong Kong (CUHK) - Department of Systems Engineering and Engineering Management;thechineseuniversityofhongkongcuhkdepartmentofsystemsengineeringengineeringmanagement
Australian National University (ANU) - Centre for Applied Macroeconomic Analysis (CAMA), Center of Applied Macroeconomics and Commodity Prices (CAMP), BI Norwegian Business School;australiannationaluniversityanucentreforappliedmacroeconomicanalysiscamacenterofappliedmacroeconomicscommoditypricescampbinorwegianbusinessschool
VU University Amsterdam - School of Business and Economics;vuuniversityamsterdamschoolofbusinesseconomics
Academia Sinica - Institute of Economics;academiasinicainstituteofeconomics
Southern Methodist University (SMU) - Marketing Department;southernmethodistuniversitysmumarketingdepartment
La Trobe University, Department of Accounting, Data Analytics, Economics and Finance;latrobeuniversitydepartmentofaccountingdataanalyticseconomicsfinance
Vietnam National University - Ho Chi Minh City (VNU-HCM) - University of Science;vietnamnationaluniversityhochiminhcityvnuhcmuniversityofscience
Shankersinh Vaghela Bapu Institute of Technology;shankersinhvaghelabapuinstituteoftechnology
New Jersey Institute of Technology, Martin Tuchman School of Management;newjerseyinstituteoftechnologymartintuchmanschoolofmanagement
Head, Dept. of Corporate Secretaryship, School of Management, Alagappa University, Karaikudi. Tamil Nadu, India.;headdeptofcorporatesecretaryshipschoolofmanagementalagappauniversitykaraikuditamilnaduindia
Juraj Dobrila University of Pula, Department of Economics and Tourism;jurajdobrilauniversityofpuladepartmentofeconomicstourism
Abia State University - Departments of Educational Administration and Planning;abiastateuniversitydepartmentsofeducationaladministrationplanning
Russian Presidential Academy of National Economy and Public Administration (RANEPA) - Institute of Service, Toursim and Design (branch);russianpresidentialacademyofnationaleconomypublicadministrationranepainstituteofservicetoursimdesignbranch
Johannes Gutenberg University Mainz - Department of Banking;johannesgutenberguniversitymainzdepartmentofbanking
Wake Forest University - Department of Politics and International Affairs;wakeforestuniversitydepartmentofpoliticsinternationalaffairs
European Central Bank - International and European Relations;europeancentralbankinternationaleuropeanrelations
Petroleum Training Institute - Department of Petroleum Marketing and Business Studies;petroleumtraininginstitutedepartmentofpetroleummarketingbusinessstudies
Kazan State University of Architecture and Engineering;kazanstateuniversityofarchitectureengineering
Weber State University (WSU) - Goddard School of Business and Economics;weberstateuniversitywsugoddardschoolofbusinesseconomics
UC Berkeley Agricultural and Resource Economics;ucberkeleyagriculturalresourceeconomics
China University of Political Science and Law;chinauniversityofpoliticalsciencelaw
SOAS University of London - Centre for Financial and Management Studies;soasuniversityoflondoncentreforfinancialmanagementstudies
Centre for Financial and Corporate Integrity, Coventry University;centreforfinancialcorporateintegritycoventryuniversity
University of Kaiserslautern;universityofkaiserslautern
University of Kelaniya;universityofkelaniya
Shanghai Jiao Tong University;shanghaijiaotonguniversity
Kampala Innternational University - Department of Accounting and Finance;kampalainnternationaluniversitydepartmentofaccountingfinance
Hong Kong University of Science & Technology (HKUST);hongkonguniversityofsciencetechnologyhkust
INSEAD - Economics and Political Sciences;inseadeconomicspoliticalsciences
South Eastern University of Sri Lanka - Department of Accountancy and Finance;southeasternuniversityofsrilankadepartmentofaccountancyfinance
Population, The World Bank;populationtheworldbank
Rovira i Virgili University;roviraivirgiliuniversity
Copenhagen Business School, Clemson University - College of Business and Behavioral Science;copenhagenbusinessschoolclemsonuniversitycollegeofbusinessbehavioralscience
North Dakota State University - Department of Statistics;northdakotastateuniversitydepartmentofstatistics
Universitat zu Koln;universitatzukoln
WU - Vienna University of Economics and Business - Department of Finance, Accounting and Statistics;wuviennauniversityofeconomicsbusinessdepartmentoffinanceaccountingstatistics
Stanford Immigration Policy Lab;stanfordimmigrationpolicylab
Sakura Research Institute and Consultancy;sakuraresearchinstituteconsultancy
Kingston University;kingstonuniversity
The Flanders Institute for Economy and Society;theflandersinstituteforeconomysociety
Massachusetts Institute of Technology (MIT) - School of Humanities, Arts, and Social Sciences;massachusettsinstituteoftechnologymitschoolofhumanitiesartssocialsciences
FGV˾PGE;fgvpge
North Eastern Regional Institute of Science and Technology;northeasternregionalinstituteofsciencetechnology
Structural Economic Statistics Division;structuraleconomicstatisticsdivision
New York City Department of Health and Mental Hygiene;newyorkcitydepartmentofhealthmentalhygiene
University of Illinois at Urbana-Champaign - Department of Agricultural and Consumer Economics;universityofillinoisaturbanachampaigndepartmentofagriculturalconsumereconomics
CEMFI;cemfi
Marmara University - Economic Research Centre of Middle East and Islamic Countries;marmarauniversityeconomicresearchcentreofmiddleeastislamiccountries
Università degli Studi di Macerata;universitdeglistudidimacerata
Gregory Chow Institute for Studies in Economics, Xiamen University;gregorychowinstituteforstudiesineconomicsxiamenuniversity
Education Development Institute;educationdevelopmentinstitute
Hotel Management, Bharath Institute of Higher Education and Research, Chennai, India;hotelmanagementbharathinstituteofhighereducationresearchchennaiindia
UN Economic Commission for Latin America and the Caribbean;uneconomiccommissionforlatinamericathecaribbean
Tokyo Metropolitan University - School of Law and Politics;tokyometropolitanuniversityschooloflawpolitics
University of Zurich - Institute for Organization and Administrative Science;universityofzurichinstitutefororganizationadministrativescience
Seoul National University - Department of Immunology and Molecular Microbiology;seoulnationaluniversitydepartmentofimmunologymolecularmicrobiology
Suan Sunandha Rajabhat University;suansunandharajabhatuniversity
MBS College of Business and Entrepreneurship;mbscollegeofbusinessentrepreneurship
Nanyang Technological University (NTU) - Division of Marketing and International Business;nanyangtechnologicaluniversityntudivisionofmarketinginternationalbusiness
IE Business School - Department of Entrepreneurship Department of Information Systems and Technology;iebusinessschooldepartmentofentrepreneurshipdepartmentofinformationsystemstechnology
Western Illinois University - Department of Marketing and Finance;westernillinoisuniversitydepartmentofmarketingfinance
Peking University HSBC Business School;pekinguniversityhsbcbusinessschool
Toulouse Business School - Economics and Finance;toulousebusinessschooleconomicsfinance
University of Primorska;universityofprimorska
Estacio de Sa University - MA and PhD Programs in Law;estaciodesauniversitymaphdprogramsinlaw
Shanghai Lixin University of Accounting and Finance;shanghailixinuniversityofaccountingfinance
City University London - The Business School, NHH Norwegian School of Economics - Department of Business and Management Science;cityuniversitylondonthebusinessschoolnhhnorwegianschoolofeconomicsdepartmentofbusinessmanagementscience
Al Akhawayn University - Institute of Economic Analysis and Prospective Studies (IEAPS);alakhawaynuniversityinstituteofeconomicanalysisprospectivestudiesieaps
National Chengchi University (NCCU) - Department of Public Finance;nationalchengchiuniversitynccudepartmentofpublicfinance
Head, Department of Commerce, Sri Krishnadevaraya University, Ananthapuramu- 515003, Andhra Pradesh, India;headdepartmentofcommercesrikrishnadevarayauniversityananthapuramu515003andhrapradeshindia
KU Eichstaett-Ingolstadt - Department of Economics and Business Administration;kueichstaettingolstadtdepartmentofeconomicsbusinessadministration
Chongqing Normal University - School of Economics and Management;chongqingnormaluniversityschoolofeconomicsmanagement
Texas Tech University - Area of Information Systems and Quantitative Sciences (ISQS);texastechuniversityareaofinformationsystemsquantitativesciencesisqs
Old Dominion University - Department of Mathematics and Statistics;olddominionuniversitydepartmentofmathematicsstatistics
Laguna State Polytechnic University San Pablo City Campus, Faculty of Graduate Studies and Applied Research;lagunastatepolytechnicuniversitysanpablocitycampusfacultyofgraduatestudiesappliedresearch
CNR - IMATI;cnrimati
International Monetary Fund, European Central Bank, Financial Research Division;internationalmonetaryfundeuropeancentralbankfinancialresearchdivision
KU Leuven - Behavioral Economics and Engineering Group;kuleuvenbehavioraleconomicsengineeringgroup
IFP School - Center for Energy Economics and Management;ifpschoolcenterforenergyeconomicsmanagement
North Carolina State University - Department of Statistics;northcarolinastateuniversitydepartmentofstatistics
Ludwig Maximilian University of Munich (LMU) - Faculty of Economics;ludwigmaximilianuniversityofmunichlmufacultyofeconomics
Imperial College London - Department of Civil and Environmental Engineering;imperialcollegelondondepartmentofcivilenvironmentalengineering
Don State Technical University;donstatetechnicaluniversity
Omsk State Pedagogical University, Students;omskstatepedagogicaluniversitystudents
Karmaveer Bhaurao Patil Institute of Management Studies & Research;karmaveerbhauraopatilinstituteofmanagementstudiesresearch
International Hellenic University (IHU) - School of Economics, Business Administration and Legal Studies;internationalhellenicuniversityihuschoolofeconomicsbusinessadministrationlegalstudies
Institute of Management Studies and Research (BVIMSR);instituteofmanagementstudiesresearchbvimsr
ZEW – Leibniz Centre for European Economic Research - Environmental and Resource Economics, Environmental Management Research;zewleibnizcentreforeuropeaneconomicresearchenvironmentalresourceeconomicsenvironmentalmanagementresearch
Indian Statistical Institute, Kolkata - Economic Research Unit;indianstatisticalinstitutekolkataeconomicresearchunit
The Hong Kong Institute of Education - Department of Asian and Policy Studies;thehongkonginstituteofeducationdepartmentofasianpolicystudies
FGV;fgv
University of Siena;universityofsiena
